NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,MAGNET_OR_CHARTER_FLAG,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,PCT_CERTIFIED_FTE,TITLEI_STATUS,TITLE1_FLAG
390449001844,Woodward High School,41.68,-83.52749999999999,C,No,0,No,0,No,0,No,No,0,59.0,53.0,89.83050847457628,SWELIGSWPROG,
390449901922,Warren G Harding High School,41.242399999999996,-80.80490000000002,B,Yes,5,Yes,15,Yes,17,No,No,0,98.5,98.5,100.0,SWELIGSWPROG,
390451602063,Chaney High,41.0926,-80.69629999999998,C,No,0,No,0,Yes,16,No,No,0,57.0,57.0,100.0,SWELIGSWPROG,
390451602082,East High School,41.10399399999999,-80.621656,D,No,0,Yes,2,Yes,11,No,No,0,45.0,44.0,97.77777777777777,SWELIGSWPROG,
390466002609,Solon High School,41.378,-81.4408,C,Yes,28,Yes,28,Yes,23,No,No,0,96.0,96.0,100.0,NOTTITLE1ELIG,0.0
391001700127,Bedford High School,41.40239999999999,-81.5253,C,Yes,5,Yes,7,Yes,27,No,No,0,61.81,61.81,100.0,SWELIGNOPROG,
391002701544,Portsmouth Junior High School/Portsmouth High School,38.73579999999999,-82.98839999999998,C,No,0,No,0,No,0,No,No,0,45.0,45.0,100.0,SWELIGSWPROG,
400077302385,HARDING FINE ARTS ACADEMY,35.503832,-97.52635299999999,A,Yes,2,No,0,Yes,4,No,Yes,1,23.66,23.66,100.0,NOTTITLE1ELIG,0.0
400078302399,ASTEC CHARTER HS,35.494226999999995,-97.552317,A,No,0,Yes,5,Yes,3,No,Yes,1,19.93,19.93,100.0,SWELIGSWPROG,
400079902858,DOVE SCIENCE ACADEMY HS,35.49359599999999,-97.528426,C,Yes,1,Yes,6,Yes,4,No,Yes,1,15.68,15.68,100.0,SWELIGSWPROG,
402277001119,CAPITOL HILL HS,35.427299999999995,-97.5225,B,Yes,2,Yes,10,Yes,3,No,No,0,83.0,83.0,100.0,SWELIGSWPROG,
402277001168,NORTHWEST CLASSEN HS,35.499,-97.564,C,Yes,2,Yes,11,Yes,5,No,No,0,99.0,99.0,100.0,SWELIGSWPROG,
402277001885,CLASSEN HS OF ADVANCED STUDIES,35.501572,-97.49307799999998,C,Yes,2,No,0,Yes,3,No,No,0,49.0,49.0,100.0,SWELIGSWPROG,
402277002889,PUTNAM HEIGHTS ACADEMY HS,35.508215,-97.539972,B,No,0,No,0,No,0,No,No,0,21.0,21.0,100.0,SWELIGSWPROG,
403024001675,DANIEL WEBSTER HS,36.105998,-96.01510099999999,D,No,0,No,0,No,0,No,No,0,29.74,29.74,100.0,SWELIGSWPROG,
411004000958,Cleveland High School,45.498499999999986,-122.63910000000001,D,No,0,No,0,Yes,21,No,No,0,158.32,158.32,100.0,NOTTITLE1ELIG,0.0
411004000960,Franklin High School,45.502271,-122.60688599999999,C,Yes,6,Yes,6,Yes,18,No,No,0,204.0,204.0,100.0,NOTTITLE1ELIG,0.0
411004000964,Jefferson High School,45.56053599999999,-122.671936,C,Yes,4,No,0,Yes,3,No,No,0,43.75,43.75,100.0,NOTTITLE1ELIG,0.0
411004000966,Lincoln High School,45.51934399999999,-122.69126199999998,D,No,0,Yes,9,Yes,18,No,No,0,147.58,147.58,100.0,NOTTITLE1ELIG,0.0
411004000967,Metropolitan Learning Center,45.526599999999995,-122.6933,C,Yes,1,No,0,Yes,3,No,No,0,49.0,49.0,100.0,NOTTITLE1ELIG,0.0
411004000968,Leodis V. McDaniel High School,45.541967,-122.58096199999997,C,Yes,1,Yes,4,Yes,9,No,No,0,148.0,148.0,100.0,NOTTITLE1ELIG,0.0
411004000975,Ida B. Wells-Barnett High School,45.477442999999994,-122.68984799999998,B,Yes,5,Yes,6,Yes,13,No,No,0,156.26,156.26,100.0,NOTTITLE1ELIG,0.0
411004001652,Alliance High School,45.5586,-122.62210000000002,C,No,0,No,0,Yes,5,No,No,0,51.0,51.0,100.0,NOTTITLE1ELIG,0.0
411004001821,Roosevelt High School,45.58911,-122.73838299999998,C,Yes,4,Yes,3,Yes,10,No,No,0,169.5,169.5,100.0,NOTTITLE1ELIG,0.0
420001300318,Community Academy of Philadelphia CS,40.0045,-75.10669999999999,C,Yes,1,Yes,1,Yes,1,No,Yes,1,87.0,78.0,89.65517241379311,SWELIGSWPROG,
420002600359,La Academia Partnership CS,40.039982,-76.29568399999998,B,No,0,No,0,Yes,2,No,Yes,1,21.0,14.0,66.66666666666666,SWELIGSWPROG,
420003600391,Preparatory CS of Mathematics Science Tech and Careers,39.92849999999999,-75.18679999999999,D,No,0,Yes,22,No,0,No,Yes,1,39.0,34.0,87.17948717948718,SWELIGSWPROG,
420003800393,Imhotep Institute CHS,40.0493,-75.15489999999998,C,Yes,1,No,0,Yes,4,No,Yes,1,35.0,26.0,74.28571428571429,SWELIGSWPROG,
420004000399,Multicultural Academy CS,40.011463,-75.15013099999999,C,No,0,No,0,Yes,1,No,Yes,1,17.0,17.0,100.0,SWELIGSWPROG,
420004800453,Crispus Attucks CS,39.954899999999995,-76.7209,D,No,0,No,0,No,0,No,Yes,1,7.0,7.0,100.0,SWELIGSWPROG,
420006200504,Mastery CS-Hardy Williams,39.94170999999999,-75.226543,C,Yes,1,Yes,7,Yes,3,No,Yes,1,73.0,59.0,80.82191780821918,SWELIGSWPROG,
420007600552,Esperanza Academy CS,40.0151,-75.13319999999999,C,Yes,2,Yes,3,Yes,2,No,Yes,1,119.0,106.0,89.07563025210085,SWELIGSWPROG,
420007900564,Mariana Bracetti Academy CS,40.00561,-75.09386,D,Yes,1,No,0,No,0,No,Yes,1,95.0,93.0,97.89473684210527,SWELIGSWPROG,
420009300687,First Philadelphia Preparatory CS,40.007789,-75.080451,C,No,0,No,0,No,0,No,Yes,1,83.0,74.0,89.1566265060241,SWELIGSWPROG,
420010800692,Belmont CS,39.96705399999999,-75.204655,D,No,0,No,0,Yes,2,No,Yes,1,104.0,80.0,76.92307692307693,SWELIGSWPROG,
420013300866,The New Academy CS,40.41538099999999,-79.97376899999999,C,No,0,No,0,No,0,No,Yes,1,31.0,25.0,80.64516129032258,SWELIGSWPROG,
420014400925,Mastery CS -Thomas Campus,39.91470000000001,-75.1636,D,Yes,1,Yes,6,Yes,5,No,Yes,1,83.0,69.0,83.13253012048193,SWELIGSWPROG,
420014500944,Mastery CS - Shoemaker Campus,39.9761,-75.2286,C,Yes,2,Yes,8,Yes,6,No,Yes,1,51.0,42.0,82.35294117647058,SWELIGSWPROG,
420076006107,Boys' Latin of Philadelphia CS,39.9518,-75.2334,C,Yes,1,Yes,11,Yes,5,No,Yes,1,66.0,53.0,80.3030303030303,SWELIGSWPROG,
420076106025,Mastery CS-Pickett Campus,40.032161,-75.180554,C,Yes,2,Yes,6,Yes,3,No,Yes,1,56.0,48.0,85.71428571428571,SWELIGSWPROG,
420081606948,Sankofa Freedom Academy CS,39.986995,-75.128659,D,No,0,No,0,No,0,No,Yes,1,33.0,30.0,90.9090909090909,SWELIGSWPROG,
420081906955,Lincoln Leadership Academy CS,40.622699999999995,-75.43429999999998,B,No,0,No,0,Yes,1,No,Yes,1,63.0,63.0,100.0,SWELIGSWPROG,
420082106962,Tacony Academy CS,40.067099999999996,-75.0662,B,Yes,1,No,0,Yes,2,No,Yes,1,77.0,77.0,100.0,SWELIGSWPROG,
420083507354,ASPIRA Bilingual Cyber CS,40.046789,-75.121873,B,No,0,No,0,Yes,1,No,Yes,1,34.0,33.0,97.05882352941177,SWELIGSWPROG,
420084307386,Olney Charter High School,40.028619,-75.12392300000002,B,No,0,No,0,Yes,20,No,Yes,1,135.0,63.5,47.03703703703704,SWELIGSWPROG,
420085107414,Mastery CS-Gratz Campus,40.014137,-75.155828,D,Yes,2,Yes,6,Yes,6,No,Yes,1,72.0,56.0,77.77777777777779,SWELIGSWPROG,
420085607402,Universal Audenried CS,39.9339,-75.1986,D,No,0,No,0,No,0,No,Yes,1,38.0,38.0,100.0,SWELIGSWPROG,
420085807447,Esperanza Cyber CS,40.016000000000005,-75.13389999999998,C,No,0,Yes,3,No,0,No,Yes,1,58.0,53.0,91.37931034482759,SWELIGSWPROG,
420087607493,Capital Area School for the Arts CS,40.2617,-76.8818,D,Yes,2,No,0,Yes,1,No,Yes,1,18.5,17.5,94.5945945945946,TGELGBTGPROG,1.0
420088607568,KIPP DuBois CS,39.98,-75.22112199999998,D,No,0,No,0,No,0,No,Yes,1,41.0,27.0,65.85365853658537,SWELIGSWPROG,
420089107602,MaST Community CS II,40.048267,-75.09722199999999,B,No,0,No,0,No,0,No,Yes,1,84.0,84.0,100.0,SWELIGSWPROG,
420228007623,Building 21 Allentown,40.599265,-75.467941,D,No,0,Yes,1,No,0,Yes,No,1,34.0,31.0,91.17647058823529,SWELIGSWPROG,
420234000913,Altoona Area HS,40.511073,-78.398164,D,Yes,6,Yes,6,Yes,20,No,No,0,143.17,136.17,95.11070755046448,SWELIGNOPROG,
420414000070,Brentwood SHS,40.374316,-79.974136,B,Yes,3,Yes,6,Yes,5,No,No,0,28.8,28.8,100.0,SWELIGNOPROG,
420576003260,Cheltenham HS,40.0868,-75.16029999999999,A,Yes,5,Yes,11,Yes,6,No,No,0,126.0,126.0,100.0,NOTTITLE1ELIG,0.0
420586007499,STEM at Showalter,39.8477,-75.3776,C,Yes,4,Yes,3,Yes,4,Yes,No,1,35.0,30.0,85.71428571428571,SWELIGSWPROG,
420930000273,Northwest PA Collegiate Academy,42.110099999999996,-80.07149999999999,B,Yes,3,Yes,6,Yes,4,Yes,No,1,53.0,52.0,98.11320754716981,NOTTITLE1ELIG,0.0
420930007612,Erie HS,42.101896,-80.082293,B,No,0,Yes,6,Yes,2,Yes,No,1,146.0,136.0,93.15068493150685,SWELIGNOPROG,
420975001225,Ferndale Area JSHS,40.2872,-78.9161,B,Yes,1,Yes,2,No,0,No,No,0,28.5,28.5,100.0,SWELIGNOPROG,
421095001251,Greater Johnstown SHS,40.303399999999996,-78.9096,C,Yes,2,Yes,9,Yes,1,No,No,0,84.0,84.0,100.0,SWELIGNOPROG,
421095007529,Greater Johnstown School District's Cyber Academy,40.296167999999994,-78.91176199999998,B,Yes,1,No,0,No,0,No,No,0,26.0,26.0,100.0,NOTTITLE1ELIG,0.0
421158000967,Harrisburg HS - SciTech Cmp,40.260169999999995,-76.880731,D,Yes,1,Yes,5,No,0,Yes,No,1,29.0,29.0,100.0,SWELIGSWPROG,
421158007583,Cougar Academy,40.270678000000004,-76.86757399999999,C,No,0,No,0,No,0,Yes,No,1,18.0,18.0,100.0,SWELIGSWPROG,
421221004817,Iroquois JSHS,42.1507,-80.0109,C,Yes,3,No,0,Yes,3,No,No,0,54.0,54.0,100.0,SWELIGNOPROG,
421314002594,Reynolds MS,40.04196900000001,-76.318751,B,No,0,No,0,No,0,No,No,0,43.96,42.96,97.72520473157415,SWELIGSWPROG,
421314003410,Phoenix Academy,40.032202000000005,-76.296914,B,No,0,No,0,No,0,Yes,No,1,27.0,27.0,100.0,NOTTITLE1ELIG,0.0
421611000254,Mt Lebanon SHS,40.375209999999996,-80.05060499999999,A,Yes,8,Yes,7,Yes,8,No,No,0,113.7,113.7,100.0,TGELGBNOPROG,
421662002704,New Castle SHS,41.0049,-80.3414,C,Yes,1,Yes,5,Yes,1,No,No,0,56.0,56.0,100.0,SWELIGSWPROG,
421777000053,Northgate MSHS,40.5063,-80.05659999999999,B,Yes,1,Yes,1,Yes,2,No,No,0,42.0,42.0,100.0,SWELIGNOPROG,
421899000551,Gamp,39.9221,-75.1831,D,Yes,1,No,0,Yes,2,Yes,No,1,30.0,30.0,100.0,SWELIGSWPROG,
421899000765,Robeson HS for Human Services,39.957,-75.2057,D,No,0,Yes,1,Yes,2,Yes,No,1,17.0,16.0,94.11764705882352,SWELIGSWPROG,
421899000821,Parkway West,39.964735,-75.215878,D,No,0,Yes,2,Yes,4,Yes,No,1,20.0,17.0,85.0,SWELIGSWPROG,
421899000824,Lankenau HS,40.0624,-75.2526,B,No,0,No,0,No,0,Yes,No,1,18.0,18.0,100.0,SWELIGSWPROG,
421899000826,Randolph A. Philip Area Vocational-Technical High School,40.00899999999999,-75.17919999999998,C,No,0,No,0,Yes,3,Yes,No,1,31.0,27.0,87.09677419354838,SWELIGSWPROG,
421899000830,Motivation HS,39.944603,-75.242628,B,Yes,1,No,0,Yes,2,Yes,No,1,20.0,19.0,95.0,SWELIGSWPROG,
421899000899,Philadelphia Military Academy at Elverson,39.9857,-75.1544,D,No,0,Yes,4,Yes,6,Yes,No,1,17.0,15.0,88.23529411764706,SWELIGSWPROG,
421899000901,Kensington Creative & Performing Arts HS,39.9778,-75.13329999999999,D,No,0,Yes,3,Yes,6,No,No,0,38.0,33.0,86.8421052631579,SWELIGSWPROG,
421899000907,Kensington Health Sciences,39.9846,-75.1282,D,No,0,No,0,Yes,4,No,No,0,32.0,29.0,90.625,SWELIGSWPROG,
421899000923,Science Leadership Academy,39.964468,-75.16230599999999,D,Yes,2,Yes,3,Yes,4,Yes,No,1,27.0,25.0,92.5925925925926,SWELIGSWPROG,
421899000962,Academy at Palumbo,39.93999999999999,-75.1618,D,Yes,1,Yes,5,Yes,12,Yes,No,1,51.0,51.0,100.0,SWELIGSWPROG,
421899003711,Hill Freedman World Academy,40.07103,-75.174811,B,No,0,No,0,No,0,Yes,No,1,57.0,57.0,100.0,SWELIGSWPROG,
421899003808,Masterman Julia R Sec Sch,39.9635,-75.1658,D,Yes,4,Yes,1,Yes,5,Yes,No,1,56.0,56.0,100.0,NOTTITLE1ELIG,0.0
421899003816,Fels Samuel HS,40.036534,-75.092611,C,No,0,Yes,3,Yes,10,No,No,0,69.0,64.0,92.7536231884058,SWELIGSWPROG,
421899003818,Furness Horace HS,39.9238,-75.1509,D,Yes,3,No,0,Yes,10,No,No,0,54.0,52.0,96.29629629629629,SWELIGSWPROG,
421899003825,Sayre William L MS,39.957699999999996,-75.2387,C,No,0,No,0,Yes,1,No,No,0,41.0,40.0,97.5609756097561,SWELIGSWPROG,
421899003839,Strawberry Mansion HS,39.9902,-75.1839,D,No,0,No,0,No,0,No,No,0,23.0,14.0,60.86956521739131,SWELIGSWPROG,
421899003842,Mastbaum Jules E Area Vocational-Technical School,39.9925,-75.11210000000001,D,No,0,No,0,No,0,Yes,No,1,48.0,37.0,77.08333333333334,SWELIGSWPROG,
421899003844,Roxborough HS,40.03759999999999,-75.2228,C,No,0,Yes,2,No,0,No,No,0,66.0,62.0,93.93939393939394,SWELIGSWPROG,
421899003845,Lincoln HS,40.044097,-75.042461,B,Yes,1,Yes,4,Yes,9,No,No,0,137.0,127.0,92.7007299270073,SWELIGSWPROG,
421899003847,Bartram John - Main,39.921825,-75.233847,C,No,0,Yes,1,No,0,No,No,0,41.0,37.0,90.2439024390244,SWELIGSWPROG,
421899003850,Frankford HS,40.02159999999999,-75.0854,B,No,0,Yes,2,Yes,12,No,No,0,72.0,62.0,86.11111111111111,SWELIGSWPROG,
421899003851,Franklin Benjamin HS,39.9637,-75.16210000000001,D,No,0,No,0,No,0,No,No,0,40.0,30.0,75.0,SWELIGSWPROG,
421899003855,Northeast HS,40.05590000000001,-75.071,B,Yes,4,Yes,6,Yes,34,No,No,0,178.0,169.0,94.9438202247191,SWELIGSWPROG,
421899003857,Overbrook HS,39.98109999999999,-75.2385,B,No,0,Yes,2,No,0,No,No,0,34.0,28.0,82.35294117647058,SWELIGSWPROG,
421899003859,South Philadelphia HS,39.9234,-75.16819999999998,D,No,0,Yes,3,No,0,No,No,0,55.0,47.0,85.45454545454545,SWELIGSWPROG,
421899003860,West Philadelphia HS,39.95841,-75.21955,D,Yes,1,Yes,1,Yes,3,No,No,0,34.0,24.0,70.58823529411765,SWELIGSWPROG,
421899003861,Saul W B Agricultural School,40.0493,-75.2215,B,No,0,Yes,3,Yes,2,Yes,No,1,32.0,31.0,96.875,SWELIGSWPROG,
421899006548,Parkway Northwest,40.056419000000005,-75.165367,B,No,0,Yes,2,No,0,Yes,No,1,14.0,14.0,100.0,SWELIGSWPROG,
421899006675,King Martin Luther HS,40.05639999999999,-75.1615,B,No,0,No,0,No,0,No,No,0,46.0,41.0,89.13043478260869,SWELIGSWPROG,
421899006822,Franklin LC,39.96509999999999,-75.16309999999999,D,Yes,1,Yes,3,Yes,9,Yes,No,1,55.0,54.0,98.18181818181819,SWELIGSWPROG,
421899006996,Creative and Performing Arts,39.93939999999999,-75.1655,D,Yes,1,No,0,Yes,1,Yes,No,1,38.0,38.0,100.0,SWELIGSWPROG,
421899007023,HS of Engineering & Science,39.9835,-75.1615,D,Yes,4,Yes,10,Yes,9,Yes,No,1,45.0,45.0,100.0,SWELIGSWPROG,
421899007225,Bodine William W HS,39.9681,-75.1432,D,Yes,1,No,0,Yes,6,Yes,No,1,33.0,32.0,96.96969696969697,SWELIGSWPROG,
421899007502,Penn Treaty Sch,39.9728,-75.1272,D,No,0,Yes,4,Yes,3,No,No,0,48.0,46.0,95.83333333333334,SWELIGSWPROG,
421899007524,The Science Leadership Academy at Beeber,39.986548000000006,-75.24217999999999,B,Yes,1,Yes,3,Yes,4,Yes,No,1,34.0,34.0,100.0,SWELIGSWPROG,
421899007534,Building 21,40.05362999999999,-75.152541,B,No,0,Yes,2,Yes,6,Yes,No,1,24.0,21.0,87.5,SWELIGSWPROG,
421899007547,The U School: Innovative Lab,39.98221000000001,-75.14619099999999,D,No,0,No,0,Yes,7,Yes,No,1,16.0,14.0,87.5,SWELIGSWPROG,
421899007548,The Workshop School,39.95519500000001,-75.218596,C,No,0,No,0,No,0,Yes,No,1,17.0,17.0,100.0,SWELIGSWPROG,
421899007588,Philadelphia Learning Academy - West,39.969373999999995,-75.210677,D,No,0,No,0,Yes,3,No,No,0,13.0,13.0,100.0,SWELIGSWPROG,
421899007598,Kensington HS,39.984302,-75.12645799999999,D,No,0,Yes,1,No,0,No,No,0,44.0,40.0,90.9090909090909,SWELIGSWPROG,
421899007661,Vaux HS: A Big Picture School,39.97628000000001,-75.174261,D,No,0,No,0,Yes,12,No,No,0,26.0,20.0,76.92307692307693,SWELIGSWPROG,
421917000409,Pittsburgh Allderdice HS,40.42959999999999,-79.9193,B,Yes,5,Yes,10,Yes,18,Yes,No,1,107.3,107.3,100.0,SWELIGSWPROG,
421917000412,Pittsburgh Carrick HS,40.391,-79.9892,B,No,0,Yes,2,Yes,3,No,No,0,59.5,58.5,98.31932773109243,SWELIGSWPROG,
421917000416,Pittsburgh Perry HS,40.4888,-80.0184,B,Yes,1,No,0,Yes,3,Yes,No,1,37.5,37.5,100.0,SWELIGSWPROG,
421917006047,David B. Oliver Citywide Academy,40.464327000000004,-80.024121,C,No,0,No,0,Yes,1,No,No,0,23.0,23.0,100.0,NOTTITLE1ELIG,0.0
421917006811,Pittsburgh Conroy,40.45159999999999,-80.02509999999998,D,No,0,No,0,No,0,No,No,0,36.0,36.0,100.0,NOTTITLE1ELIG,0.0
421917006995,Pittsburgh Obama 6-12,40.46844,-79.922641,B,Yes,2,No,0,Yes,4,Yes,No,1,67.0,67.0,100.0,SWELIGSWPROG,
421917007345,Pittsburgh Milliones 6-12,40.44989999999999,-79.96250000000002,C,No,0,Yes,4,Yes,4,Yes,No,1,36.5,36.5,100.0,SWELIGSWPROG,
421917007412,Pittsburgh Westinghouse,40.4609,-79.9012,C,Yes,2,Yes,3,Yes,4,No,No,0,66.5,66.0,99.24812030075188,SWELIGSWPROG,
421917007505,Pittsburgh Online Academy,40.44468,-79.950661,B,No,0,Yes,1,Yes,1,No,No,0,1.0,1.0,100.0,NOTTITLE1ELIG,0.0
422043006928,Riverview JSHS,40.5256,-79.8441,D,Yes,2,Yes,1,Yes,2,No,No,0,44.0,44.0,100.0,TGELGBNOPROG,
422283000477,Sto-Rox JSHS,40.4703,-80.07449999999999,C,Yes,1,No,0,Yes,4,No,No,0,37.84,37.84,100.0,SWELIGSWPROG,
422595006391,Wyoming Valley West SHS,41.24216799999999,-75.950099,B,Yes,2,Yes,4,Yes,6,No,No,0,87.0,87.0,100.0,SWELIGNOPROG,
422630003008,G A R MS,41.23407300000001,-75.882662,A,Yes,2,No,0,Yes,2,No,No,0,59.4,58.4,98.31649831649831,SWELIGSWPROG,
422682004647,William Penn SHS,39.958000000000006,-76.729,D,No,0,Yes,1,Yes,1,No,No,0,87.56,87.56,100.0,SWELIGSWPROG,
440000100380,R.I. School for the Deaf,41.850910000000006,-71.427344,C,No,0,Yes,2,No,0,No,No,0,21.0,21.0,100.0,SWELIGSWPROG,
440000300121,Metropolitan Career Tech Ctr,41.806315,-71.412792,C,No,0,Yes,5,No,0,No,No,0,66.0,59.0,89.39393939393939,SWELIGSWPROG,
440000800297,BEACON Charter School,42.00513599999999,-71.51291,D,No,0,Yes,1,No,0,No,Yes,1,21.0,21.0,100.0,SWELIGSWPROG,
440003200526,Paul Cuffee Upper School,41.79771800000001,-71.425572,B,Yes,1,No,0,Yes,4,No,Yes,1,25.33,24.33,96.05211212001579,SWELIGSWPROG,
440003600246,Blackstone Academy Charter,41.86899699999999,-71.384952,D,Yes,2,Yes,1,Yes,2,No,Yes,1,26.0,26.0,100.0,SWELIGSWPROG,
440012000026,Central Falls Sr High,41.88662899999999,-71.391186,B,Yes,1,No,0,No,0,No,No,0,47.3,47.3,100.0,SWELIGSWPROG,
440024000044,Cranston High School East,41.780367,-71.437812,B,Yes,4,Yes,20,Yes,17,No,No,0,124.3,119.8,96.37972646822203,SWELIGNOPROG,
440084000201,Charles E. Shea High School,41.865226,-71.388072,A,Yes,2,Yes,4,Yes,9,No,No,0,53.76,53.76,100.0,SWELIGSWPROG,
440084000202,William E. Tolman High,41.880430000000004,-71.380632,C,Yes,4,Yes,3,No,0,No,No,0,60.86,60.86,100.0,SWELIGSWPROG,
440084000466,Jacqueline M. Walsh School,41.87563999999999,-71.370951,C,No,0,No,0,No,0,No,No,0,15.0,15.0,100.0,SWELIGNOPROG,
440090000209,W B Cooley & Acad Internationa,41.799052,-71.40773899999999,C,No,0,Yes,8,Yes,6,No,No,0,36.2,36.2,100.0,SWELIGSWPROG,
440090000217,Central High School,41.81653599999999,-71.42086199999999,C,Yes,1,Yes,16,Yes,17,No,No,0,86.8,86.8,100.0,SWELIGSWPROG,
440090000218,Classical High School,41.817493,-71.420734,C,Yes,6,Yes,4,Yes,16,No,No,0,65.2,65.2,100.0,SWELIGSWPROG,
440090000224,Hope High School,41.83473,-71.402076,B,No,0,Yes,1,Yes,13,No,No,0,75.2,75.2,100.0,SWELIGSWPROG,
440090000323,E-Cubed Academy,41.85430999999999,-71.434213,C,No,0,No,0,Yes,2,No,No,0,33.2,33.2,100.0,SWELIGSWPROG,
440090000467,Providence Career Technical,41.816376,-71.422331,C,No,0,Yes,6,Yes,11,No,No,0,72.2,72.2,100.0,SWELIGSWPROG,
440090000492,360 High School,41.799218,-71.40768999999999,C,No,0,Yes,1,Yes,2,No,No,0,25.2,25.2,100.0,SWELIGSWPROG,
450336000950,Dreher High,33.999482,-80.994141,B,Yes,10,Yes,36,Yes,11,No,No,0,72.8,72.8,100.0,NOTTITLE1ELIG,0.0
470014801016,B. T. Washington High,35.128297,-90.04499499999999,D,No,0,Yes,2,Yes,7,No,No,0,37.0,23.0,62.16216216216216,SWELIGSWPROG,
470014801028,Central High,35.13389,-90.01980099999999,B,Yes,5,Yes,1,Yes,9,Yes,No,1,85.0,76.0,89.41176470588236,SWELIGSWPROG,
470014801053,East High,35.1318,-89.9543,B,Yes,4,Yes,2,Yes,4,Yes,No,1,42.0,35.0,83.33333333333334,SWELIGSWPROG,
470014801113,Manassas High,35.170399999999994,-90.03299999999999,D,No,0,No,0,Yes,5,Yes,No,1,30.0,25.0,83.33333333333334,SWELIGSWPROG,
470014802088,Soulsville Charter School,35.116437,-90.03237199999998,C,Yes,1,Yes,10,Yes,8,No,Yes,1,49.0,38.5,78.57142857142857,SWELIGSWPROG,
470014802150,Douglass High,35.1755,-89.95209999999999,C,No,0,No,0,Yes,1,Yes,No,1,45.0,37.0,82.22222222222221,SWELIGSWPROG,
470014802273,KIPP Memphis Collegiate High School,35.16724,-89.98793299999998,D,No,0,No,0,No,0,No,Yes,1,35.0,35.0,100.0,SWELIGSWPROG,
470014802548,Crosstown High School,35.152471,-90.01328599999998,B,No,0,No,0,Yes,25,No,Yes,1,27.0,27.0,100.0,SWELIGSWPROG,
470014802611,Compass Community School Midtown Campus,35.13981299999999,-89.99998599999999,B,Yes,2,No,0,Yes,4,No,Yes,1,20.0,20.0,100.0,SWELIGSWPROG,
470159000666,Chattanooga High School Center for Creative Arts,35.0796,-85.30349999999999,A,Yes,2,No,0,No,0,Yes,No,1,38.0,38.0,100.0,NOTTITLE1ELIG,0.0
470159000759,The Howard School,35.0266,-85.31029999999998,D,No,0,No,0,No,0,No,No,0,112.0,112.0,100.0,SWELIGSWPROG,
470159002211,Chattanooga Girls Leadership Academy,35.03361,-85.27706599999999,C,No,0,No,0,No,0,Yes,Yes,1,36.0,36.0,100.0,SWELIGSWPROG,
470222000764,Ft Sanders Education Development Center,35.9565,-83.9396,B,No,0,No,0,No,0,No,No,0,16.0,16.0,100.0,NOTTITLE1ELIG,0.0
470222000767,Austin East High/Magnet,35.9901,-83.88699999999999,C,No,0,No,0,No,0,Yes,No,1,65.0,64.0,98.46153846153847,SWELIGSWPROG,
470222000775,Central High School,36.041,-83.9247,C,Yes,3,Yes,1,Yes,5,No,No,0,80.5,80.5,100.0,SWELIGNOPROG,
470222000783,Fulton High School,35.994107,-83.923211,C,No,0,No,0,Yes,4,Yes,No,1,77.0,77.0,100.0,SWELIGSWPROG,
470222002249,Dr. Paul L. Kelley Volunteer Academy,36.000288000000005,-83.93817799999998,C,No,0,Yes,1,No,0,No,No,0,9.0,9.0,100.0,SWELIGSWPROG,
470318000299,W.A. Bass Alternative Learning Center,36.1546,-86.8508,D,No,0,Yes,1,No,0,No,No,0,12.0,12.0,100.0,SWELIGSWPROG,
470318000462,Cora Howe School,36.18869,-86.734709,B,No,0,No,0,No,0,No,No,0,20.5,20.5,100.0,SWELIGSWPROG,
470318000592,East Nashville Magnet High School,36.1798,-86.75159999999998,C,Yes,1,No,0,Yes,1,No,No,0,33.0,33.0,100.0,SWELIGSWPROG,
470318001311,Harris-Hillman Special Education,36.137299999999996,-86.8072,B,No,0,Yes,1,No,0,No,No,0,27.0,27.0,100.0,SWELIGSWPROG,
470318001318,Hillsboro High,36.1062,-86.8121,A,No,0,Yes,6,Yes,2,No,No,0,69.2,69.2,100.0,SWELIGSWPROG,
470318001370,Stratford STEM Magnet School,36.197599999999994,-86.71869999999998,B,No,0,Yes,4,Yes,2,No,No,0,60.5,60.5,100.0,SWELIGSWPROG,
470318001815,Nashville School Of The Arts,36.1321,-86.73959999999998,D,Yes,2,No,0,Yes,4,Yes,No,1,26.0,26.0,100.0,NOTTITLE1ELIG,0.0
470318001924,Pearl-Cohn High,36.16409999999999,-86.8149,D,No,0,Yes,3,Yes,3,No,No,0,33.5,33.5,100.0,SWELIGSWPROG,
470318001962,Martin Luther King Jr School,36.1616,-86.80069999999999,D,Yes,5,Yes,1,Yes,11,Yes,No,1,59.8,59.8,100.0,NOTTITLE1ELIG,0.0
470318002122,Lead Academy,36.14862699999999,-86.764204,D,Yes,1,No,0,Yes,2,No,Yes,1,39.0,39.0,100.0,SWELIGSWPROG,
470318002136,Nashville Big Picture High School,36.14329999999999,-86.8554,D,No,0,No,0,No,0,No,No,0,14.9,14.9,100.0,SWELIGSWPROG,
470318002192,The Academy at Old Cockrill,36.155136,-86.845528,D,No,0,Yes,1,No,0,No,No,0,9.0,9.0,100.0,SWELIGSWPROG,
