"LEA_STATE","LEA_STATE_NAME","LEAID","LEA_NAME","LEA_ADDRESS","LEA_CITY","LEA_ZIP","CJJ","LEA_HSE_IND","LEA_HSEPART_HI_M","LEA_HSEPART_HI_F","LEA_HSEPART_AM_M","LEA_HSEPART_AM_F","LEA_HSEPART_AS_M","LEA_HSEPART_AS_F","LEA_HSEPART_HP_M","LEA_HSEPART_HP_F","LEA_HSEPART_BL_M","LEA_HSEPART_BL_F","LEA_HSEPART_WH_M","LEA_HSEPART_WH_F","LEA_HSEPART_TR_M","LEA_HSEPART_TR_F","TOT_HSEPART_M","TOT_HSEPART_F","LEA_HSEPART_LEP_M","LEA_HSEPART_LEP_F","LEA_HSEPART_IDEA_M","LEA_HSEPART_IDEA_F"
"CA","California","0602501","Brookfield Engineering Science Technology Academy District","1704 Cape Horn","Julian","92036","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602502","Options For Youth - Duarte Inc District","16030 Amar Rd.","City Of Industry","91744","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602503","Academy Of Media Arts District","2009 W. Mlk Blvd.","Los Angeles","90062","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602504","Equitas Academy 6 District","631 S. Commonwealth Ave.","Los Angeles","90005","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602505","Sage Oak Charter - South District","1473 Ford St.","Redlands","92373","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602506","Shasta View Academy District","675 Shasta View Dr.","Redding","96003","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602507","International School For Science And Culture District","1770 Tustin Ave.","Costa Mesa","92627","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602508","Monarch River Academy District","3610 E. Ashlan Avenue","Fresno","93726","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602509","California Innovative Career Academy District","1333 Grand Ave.","Sacramento","95838","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602510","California Pacific Charter - Sonoma District","14630 Armstrong Woods Rd.","Guerneville","95466","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602511","Garvey/Allen Visual & Performing Arts Academy For Stem Dist","22515 Alessandro Blvd.","Moreno Valley","92553","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602512","Heartwood Charter District","170 Liberty Sch Rd.","Petaluma","94952","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602513","Mission Vista Academy District","1440 Beaumont Avenue","Beaumont","92223","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602515","Vista Horizon Global Academy District","980 S. Hobart Blvd.","Los Angeles","90006","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602516","Granite Mountain Charter District","8560 Aliento Rd.","Lucerne Valley","92356","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602517","California Connections Academy Monterey Bay District","108 Whispering Pines Drive","Scotts Valley","95066","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602518","Sycamore Academy Of Science And Cultural Arts Chino Vly Dist","13000 Pipeline Avenue","Chino","91710","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602520","Lake View Charter District","4672 Co Rd. N.","Orland","95963","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602521","Compass Charter School Of Yolo District","850 Hampshire Rd. Ste. R","Thousand Oaks","91361","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602522","Equitas Academy 5 District","1050 Beacon Ave.","Los Angeles","90015","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602523","Hayward Collegiate Charter District","166 W. Harder Rd.","Hayward","94544","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602524","Cottonwood District","3921 Sandstone Drive","El Dorado Hills","95762","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602528","Open Door Charter District","901 Blanco Cir.","Salinas","93901","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602529","We The People High District","1635 Long Beach Blvd.","Long Beach","90813","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602530","Griffin Academy High District","233 Hobbs Ave","Vallejo","94589","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602531","Citizens Of The World Charter School 5 District","19452 Hart St.","Reseda","91335","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602532","Aspire Stockton 6-12 Secondary Academy District","2428 Belleview Avenue.","Stockton","95206","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602533","Kipp Esperanza High District","1039 Garden St.","East Palo Alto","94303","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602534","Aspire Stockton Tk-5 Elementary Academy District","1930 S. D St.","Stockton","95206","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602535","Orange County Classical Academy District","4100 E. Walnut Ave.","Orange","92869","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602536","Virtual Preparatory Academy At Monterey District","73101 Pleyto St. #86","Bradley","93426","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602538","Endeavor Charter District","777 W. Shaw","Fresno","93704","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602539","Ocasa College Prep District","31522 El Camino Real","San Juan Capistrano","92675","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602540","Ednovate College Prep 7 District","700 Wilshire Blvd. Ste. 400","Los Angeles","90017","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602541","American River Collegiate Academy District","7755 Hazel Avenue","Orangevale","95662","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602542","Pacific Collegiate Charter District","3004 Mission St.","Santa Cruz","95060","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602543","Agnes J. Johnson Charter District","73 School Rd.","Weott","95571","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602544","Tehama Elearning Academy District","715 Jackson St. Ste. B","Red Bluff","96080","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602545","Voices College Bound Language Academy At Stockton District","321 E. Weber Ave.","Stockton","95202","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602546","El Rio Community District","2635 Pasadena Ave.","Los Angeles","90031","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602547","Invictus Leadership Academy District","6715 S. W.Ern Ave.","Los Angeles","90047","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602548","Clovis Global Academy District","44 Shaw Ave.","Clovis","93612","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602551","Banta Charter District","22345 El Rancho Rd.","Tracy","95304","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602610","Anaheim Elementary","1001 S. E. St.","Anaheim","92805","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602630","Anaheim Union High","501 Crescent Way","Anaheim","92803","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602670","West Sonoma County Union High","462 Johnson St.","Sebastopol","95472","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602700","Anderson Union High","1469 Ferry St.","Anderson","96007","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602730","Anderson Valley Unified","12300 Anderson Valley Way","Boonville","95415","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602760","Antelope Elementary","22630 Antelope Blvd.","Red Bluff","96080","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602820","Antelope Valley Union High","176 Holston Dr","Lancaster","93535","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0602850","Antioch Unified","510 G St.","Antioch","94509","No","Yes",4,14,0,0,0,2,0,0,1,5,1,1,0,0,6,22,4,14,0,0
"CA","California","0602970","Arcadia Unified","150 S. 3rd Ave.","Arcadia","91006","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603000","Arcata Elementary","1435 Buttermilk Ln.","Arcata","95521","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603030","Northern Humboldt Union High","2755 Mckinleyville Ave.","Mckinleyville","95519","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603060","Arcohe Union Elementary","11755 Ivie Rd.","Herald","95638","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603090","Arena Union Elementary","45 Lake St.","Point Arena","95468","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603180","Armona Union Elementary","P.O. Box 368","Armona","93202","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603270","Arvin Union","737 Bear Mountain Blvd.","Arvin","93203","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603300","Atascadero Unified","5601 W. Mall","Atascadero","93422","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603420","Atwater Elementary","1401 Broadway Ave.","Atwater","95301","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603480","Auburn Union Elementary","255 Epperle Ln.","Auburn","95603","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603600","Azusa Unified","546 S. Citrus Ave.","Azusa","91702","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603610","Baker Valley Unified","72100 Sch House Ln.","Baker","92309","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603630","Bakersfield City","1300 Baker St.","Bakersfield","93305","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603690","Baldwin Park Unified","3699 N. Holly Ave.","Baldwin Park","91706","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603720","Ballard Elementary","2425 Sch St.","Solvang","93463","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603750","Ballico-Cressey Elementary","11818 Gregg St.","Ballico","95303","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603780","Bangor Union Elementary","7549 Oro-Bangor Hwy.","Bangor","95914","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603840","Banning Unified","161 W. Williams St.","Banning","92220","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0603870","Banta Elementary","22375 S. El Rancho Rd.","Tracy","95304","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604020","Barstow Unified","551 S. Ave. H","Barstow","92311","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604080","Bass Lake Joint Union Elementary","40096 Indian Springs Rd.","Oakhurst","93644","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604110","Bassett Unified","904 N. Willow Ave.","La Puente","91746","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604200","Bayshore Elementary","155 Oriente St.","Daly City","94014","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604230","Bear Valley Unified","42271 Moonridge Rd.","Big Bear Lake","92315","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604260","Beardsley Elementary","1001 Roberts Ln","Bakersfield","93308","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604290","Beaumont Unified","350 W. Brookside Ave.","Beaumont","92223","No","Yes",402,399,1,5,31,18,1,0,50,50,210,200,36,37,731,709,52,35,122,83
"CA","California","0604350","Bella Vista Elementary","22661 Old Alturas Rd.","Bella Vista","96008","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604380","Bellevue Union","3150 Education Dr.","Santa Rosa","95407","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604440","Bellflower Unified","16703 S. Clark Ave.","Bellflower","90706","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604500","Belleview Elementary","22736 Kuien Mill Rd.","Sonora","95370","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604530","Belmont-Redwood Shores Elementary","2960 Hallmark Dr.","Belmont","94002","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604620","Benicia Unified","350 E. K St.","Benicia","94510","No","Yes",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CA","California","0604650","Bennett Valley Union Elementary","2250 Mesquite Dr.","Santa Rosa","95405","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604740","Berkeley Unified","2020 Bonar St.","Berkeley","94702","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604800","Berryessa Union Elementary","1376 Piedmont Rd.","San Jose","95132","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604830","Beverly Hills Unified","255 S. Lasky Dr.","Beverly Hills","90212","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604860","Big Creek Elementary","55190 Point Rd.","Big Creek","93605","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604890","Big Lagoon Union Elementary","269 Big Lagoon Park Rd.","Trinidad","95570","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604950","Big Pine Unified","500 S. Main St.","Big Pine","93513","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0604980","Big Springs Union Elementary","7405 Highway A-12","Montague","96064","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605010","Big Valley Joint Unified","400 Bridge St.","Bieber","96009","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605040","Biggs Unified","300 B St.","Biggs","95917","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605190","Bitterwater-Tully Elementary","45980 Airline Hwy State Highway 25","King City","93930","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605220","Black Butte Union Elementary","7752 Ponderosa Way","Shingletown","96088","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605240","Black Oak Mine Unified","6540 Wentworth Springs Rd.","Georgetown","95634","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605250","Blake Elementary","19165 Main St.","Woody","93287","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605280","Blochman Union Elementary","4949 Foxen Canyon Rd.","Santa Maria","93454","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605400","Blue Lake Union Elementary","631 Greenwood Ave.","Blue Lake","95525","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605490","Bogus Elementary","13735 Ager-Beswick Rd.","Montague","96064","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605520","Bolinas-Stinson Union","125 Olema-Bolinas Rd.","Bolinas","94924","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605580","Santa Maria-Bonita","708 S. Miller St.","Santa Maria","93454","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605610","Bonita Unified","115 W. Allen Ave.","San Dimas","91773","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605640","Bonny Doon Union Elementary","1492 Pine Flat Rd.","Santa Cruz","95060","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605700","Borrego Springs Unified","2281 Diegueno Rd.","Borrego Springs","92004","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605730","Bradley Union Elementary","65600 Dixie St.","Bradley","93426","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605790","Brawley Elementary","261 D St.","Brawley","92227","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605820","Brawley Union High","480 N. Imperial Ave.","Brawley","92227","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605880","Brea-Olinda Unified","1 Civic Center Cir.","Brea","92821","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605910","Brentwood Union Elementary","255 Guthrie Ln.","Brentwood","94513","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0605940","Bret Harte Union High","323 S. Main St.","Angels Camp","95221","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606000","Bridgeville Elementary","38717 Kneeland Rd.","Bridgeville","95526","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606030","Briggs Elementary","12465 Foothill Rd.","Santa Paula","93036","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606060","Brisbane Elementary","1 Solano St.","Brisbane","94005","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606090","Brittan Elementary","2340 Pepper St.","Sutter","95982","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606100","Browns Elementary","1248 Pacific Ave.","Rio Oso","95674","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606270","Buckeye Union Elementary","5049 Robert J Mathews Pkwy.","El Dorado Hills","95762","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606330","Buellton Union Elementary","301 Second St.","Buellton","93427","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606360","Buena Park Elementary","6885 Orangethorpe Ave.","Buena Park","90620","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606390","Panama-Buena Vista Union","4200 Ashe Rd.","Bakersfield","93313","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606420","Buena Vista Elementary","21660 Rd. 60","Tulare","93274","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606450","Burbank Unified","1900 W. Olive Ave.","Burbank","91506","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606480","Burlingame Elementary","1825 Trousdale Dr.","Burlingame","94010","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606510","Burnt Ranch Elementary","251 Burnt Ranch Sch Rd.","Burnt Ranch","95527","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606540","Burrel Union Elementary","16704 S. Jameson Ave.","Riverdale","93656","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606570","Burton Elementary","264 N. Westwood St.","Porterville","93257","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606580","Butte Valley Unified","Po Box 709","Dorris","96023","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"CA","California","0606690","Butteville Union Elementary","24512 Edgewood Rd.","Weed","96094","No","No",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
